shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
0,0,0,0,0,0,0,3,0,1,0,0,0,0,18,27,48.521214979279335,7.793650244064101,Strasbourg_48.521215_7.793650,Strasbourg
0,0,0,0,0,0,0,4,0,1,0,0,0,0,16,26,48.521214979279335,7.79705389387262,Strasbourg_48.521215_7.797054,Strasbourg
0,0,0,0,0,0,0,4,0,1,0,0,0,0,16,25,48.521214979279335,7.80045754368114,Strasbourg_48.521215_7.800458,Strasbourg
0,0,0,0,0,0,0,3,0,1,0,0,0,0,12,22,48.521214979279335,7.803861193489659,Strasbourg_48.521215_7.803861,Strasbourg
1,0,0,0,0,0,1,9,0,0,0,1,0,2,55,75,48.52346723153159,7.763017395787426,Strasbourg_48.523467_7.763017,Strasbourg
1,0,0,0,0,0,2,7,0,0,0,1,0,1,50,69,48.52346723153159,7.766421045595945,Strasbourg_48.523467_7.766421,Strasbourg
0,0,0,0,0,0,1,4,0,0,0,1,0,2,41,52,48.52346723153159,7.7698246954044645,Strasbourg_48.523467_7.769825,Strasbourg
0,0,0,0,0,0,1,2,0,0,0,1,0,2,25,34,48.52346723153159,7.773228345212984,Strasbourg_48.523467_7.773228,Strasbourg
0,0,1,0,0,0,5,2,0,0,0,1,2,2,12,31,48.52346723153159,7.7766319950215035,Strasbourg_48.523467_7.776632,Strasbourg
1,0,1,0,0,0,5,6,0,0,0,0,2,1,11,33,48.52346723153159,7.780035644830023,Strasbourg_48.523467_7.780036,Strasbourg
1,0,1,0,0,0,5,6,0,0,0,0,2,0,10,31,48.52346723153159,7.7834392946385424,Strasbourg_48.523467_7.783439,Strasbourg
1,0,1,0,0,0,5,7,0,0,0,0,2,0,10,32,48.52346723153159,7.786842944447062,Strasbourg_48.523467_7.786843,Strasbourg
1,0,0,0,0,0,0,7,0,0,0,0,0,0,12,22,48.52346723153159,7.790246594255581,Strasbourg_48.523467_7.790247,Strasbourg
0,0,0,0,0,0,0,5,0,1,0,0,0,0,21,32,48.52346723153159,7.793650244064101,Strasbourg_48.523467_7.793650,Strasbourg
0,0,0,0,0,0,0,4,0,1,0,0,0,0,18,28,48.52346723153159,7.79705389387262,Strasbourg_48.523467_7.797054,Strasbourg
0,0,0,0,0,0,0,4,0,1,0,0,0,0,18,29,48.52346723153159,7.80045754368114,Strasbourg_48.523467_7.800458,Strasbourg
0,0,0,0,0,0,0,3,0,1,0,0,0,0,12,23,48.52346723153159,7.803861193489659,Strasbourg_48.523467_7.803861,Strasbourg
1,0,0,0,0,0,1,3,0,0,0,0,0,1,18,28,48.525719483783845,7.759613745978906,Strasbourg_48.525719_7.759614,Strasbourg
1,0,0,0,1,0,2,5,0,0,0,1,0,1,37,53,48.525719483783845,7.763017395787426,Strasbourg_48.525719_7.763017,Strasbourg
