point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score,global_score
Strasbourg_48.573017_7.718770,Strasbourg,48.5730167810812,7.718769948276672,6,0,4,0,0,0,4,12,146,0,0,0,8,1,3,363,4.15,1.0,9.46,42.2,14.2025
Strasbourg_48.573017_7.722174,Strasbourg,48.5730167810812,7.722173598085192,3,0,4,0,0,0,5,22,163,2,0,0,6,1,4,405,3.44,1.0,11.55,42.62,14.6525
Strasbourg_48.573017_7.725577,Strasbourg,48.5730167810812,7.725577247893711,13,0,7,0,1,0,6,30,158,2,0,0,5,3,4,279,4.4,1.0,12.54,43.42,15.34
Strasbourg_48.573017_7.728981,Strasbourg,48.5730167810812,7.728980897702231,16,0,9,0,1,0,6,31,211,2,0,0,7,5,5,350,5.89,1.0,14.88,44.33,16.525
Strasbourg_48.573017_7.732385,Strasbourg,48.5730167810812,7.73238454751075,16,0,9,0,1,0,8,38,276,2,0,0,5,6,6,429,5.21,1.0,19.35,45.43,17.747500000000002
Strasbourg_48.573017_7.735788,Strasbourg,48.5730167810812,7.73578819731927,17,0,7,0,1,0,7,34,250,0,0,0,5,6,6,385,4.84,1.0,17.35,45.0,17.0475
Strasbourg_48.573017_7.739192,Strasbourg,48.5730167810812,7.739191847127789,6,0,3,0,0,0,5,29,249,1,0,0,5,12,5,354,5.1,1.0,15.77,44.71,16.645
Strasbourg_48.573017_7.742595,Strasbourg,48.5730167810812,7.742595496936309,4,0,1,0,0,0,5,34,243,1,0,0,4,19,5,350,5.93,1.0,15.91,45.31,17.0375
Strasbourg_48.573017_7.745999,Strasbourg,48.5730167810812,7.745999146744828,16,0,8,0,0,0,4,30,262,2,0,0,6,29,12,411,9.64,1.0,15.83,47.56,18.5075
Strasbourg_48.573017_7.749403,Strasbourg,48.5730167810812,7.749402796553348,55,0,19,5,1,0,10,38,425,3,0,0,9,36,14,703,17.82,2.31,26.84,51.67,24.66
Strasbourg_48.573017_7.752806,Strasbourg,48.5730167810812,7.752806446361867,126,1,32,7,3,0,12,41,549,2,0,0,13,38,15,932,23.98,7.35,33.51,53.86,29.675
Strasbourg_48.573017_7.756210,Strasbourg,48.5730167810812,7.756210096170387,139,1,38,7,3,0,12,50,632,2,0,0,20,45,15,1067,29.12,7.89,37.76,55.77,32.635
Strasbourg_48.573017_7.759614,Strasbourg,48.5730167810812,7.759613745978906,133,1,40,8,5,0,13,55,659,2,0,0,25,39,9,1094,32.42,7.64,39.88,54.98,33.73
Strasbourg_48.573017_7.763017,Strasbourg,48.5730167810812,7.763017395787426,101,1,39,7,5,0,10,62,610,1,0,0,30,33,15,987,32.51,6.3,36.63,53.86,32.325
Strasbourg_48.573017_7.766421,Strasbourg,48.5730167810812,7.766421045595945,40,0,34,5,3,0,14,61,570,1,0,1,30,28,18,905,28.24,1.68,37.13,53.58,30.1575
Strasbourg_48.573017_7.769825,Strasbourg,48.5730167810812,7.769824695404464,32,0,28,5,3,0,13,53,474,1,0,1,21,14,17,767,20.76,1.34,31.83,50.74,26.1675
Strasbourg_48.573017_7.773228,Strasbourg,48.5730167810812,7.773228345212984,31,0,19,5,2,0,15,42,366,2,0,1,20,12,16,643,18.45,1.3,27.5,49.29,24.134999999999998
Strasbourg_48.573017_7.776632,Strasbourg,48.5730167810812,7.776631995021503,23,0,8,1,1,0,13,25,252,2,0,1,9,10,10,446,8.54,1.0,20.15,46.56,19.0625
Strasbourg_48.573017_7.780036,Strasbourg,48.5730167810812,7.780035644830023,14,0,1,1,1,0,9,16,235,2,0,0,7,6,3,355,6.08,1.0,16.43,44.24,16.9375
Strasbourg_48.573017_7.783439,Strasbourg,48.5730167810812,7.7834392946385424,7,0,2,1,1,0,10,14,227,2,0,0,4,7,4,338,5.04,1.0,16.5,44.27,16.7025
Strasbourg_48.573017_7.786843,Strasbourg,48.5730167810812,7.786842944447062,4,0,3,0,0,0,9,21,239,1,0,0,2,7,5,328,2.72,1.0,16.99,44.4,16.2775
Strasbourg_48.573017_7.790247,Strasbourg,48.5730167810812,7.790246594255581,11,0,6,1,1,0,13,29,339,1,0,0,14,8,3,501,9.99,1.0,24.18,46.05,20.305
Strasbourg_48.573017_7.793650,Strasbourg,48.5730167810812,7.793650244064101,12,0,7,1,1,0,11,30,331,1,1,0,15,8,2,521,10.62,1.0,22.77,45.73,20.03
Strasbourg_48.573017_7.797054,Strasbourg,48.5730167810812,7.79705389387262,9,0,6,1,1,0,9,30,354,1,1,0,16,6,1,524,10.56,1.0,22.61,45.28,19.8625
Strasbourg_48.573017_7.800458,Strasbourg,48.5730167810812,7.80045754368114,17,0,7,1,1,1,6,39,368,0,1,0,16,8,3,592,10.97,1.0,62.21,53.87,32.0125
Strasbourg_48.575269_7.698348,Strasbourg,48.575269033333456,7.698348049425555,5,0,2,0,0,0,4,6,40,0,0,0,3,1,6,89,1.73,1.0,4.47,41.4,12.149999999999999
Strasbourg_48.575269_7.701752,Strasbourg,48.575269033333456,7.701751699234075,10,0,3,1,1,0,5,8,40,0,0,0,3,1,8,113,3.25,1.0,5.2,41.93,12.844999999999999
Strasbourg_48.575269_7.705155,Strasbourg,48.575269033333456,7.705155349042594,16,0,4,1,1,0,7,15,55,0,0,0,5,5,7,160,5.07,1.0,7.53,42.91,14.1275
Strasbourg_48.575269_7.708559,Strasbourg,48.575269033333456,7.708558998851114,22,0,9,5,1,0,7,19,69,0,0,0,6,9,6,202,9.66,1.0,8.45,43.73,15.709999999999999
Strasbourg_48.575269_7.711963,Strasbourg,48.575269033333456,7.711962648659633,24,0,13,5,1,0,9,18,108,1,0,0,5,8,6,411,9.47,1.01,11.17,44.35,16.5
Strasbourg_48.575269_7.715366,Strasbourg,48.575269033333456,7.715366298468153,23,0,12,4,0,0,9,16,135,1,0,0,7,8,3,414,8.84,1.0,12.17,44.2,16.552500000000002
Strasbourg_48.575269_7.718770,Strasbourg,48.575269033333456,7.718769948276672,18,0,11,4,0,0,9,15,167,1,0,0,8,4,4,428,8.36,1.0,13.45,43.97,16.695
Strasbourg_48.575269_7.722174,Strasbourg,48.575269033333456,7.722173598085192,11,0,8,0,0,0,9,25,206,3,0,0,7,1,5,478,4.34,1.0,15.91,43.96,16.302500000000002
Strasbourg_48.575269_7.725577,Strasbourg,48.575269033333456,7.725577247893711,20,0,10,0,1,0,10,33,201,4,0,0,6,3,4,348,5.3,1.0,16.9,44.59,16.9475
Strasbourg_48.575269_7.728981,Strasbourg,48.575269033333456,7.728980897702231,24,0,13,0,1,0,17,36,247,6,0,1,8,7,4,456,7.58,1.01,23.1,46.44,19.5325
Strasbourg_48.575269_7.732385,Strasbourg,48.575269033333456,7.73238454751075,23,0,13,0,1,0,17,45,319,6,2,1,8,9,5,552,8.18,1.0,26.88,47.47,20.8825
Strasbourg_48.575269_7.735788,Strasbourg,48.575269033333456,7.73578819731927,26,0,18,0,1,0,18,43,301,4,2,1,9,10,5,538,9.11,1.09,26.53,47.71,21.11
Strasbourg_48.575269_7.739192,Strasbourg,48.575269033333456,7.739191847127789,15,0,22,0,1,0,16,38,296,3,2,1,9,15,6,509,10.43,1.0,24.77,47.77,20.9925
Strasbourg_48.575269_7.742595,Strasbourg,48.575269033333456,7.742595496936309,12,0,32,0,1,0,12,41,299,6,2,1,8,20,7,501,12.21,1.0,22.85,48.19,21.0625
Strasbourg_48.575269_7.745999,Strasbourg,48.575269033333456,7.745999146744828,67,1,56,1,2,0,15,35,333,9,1,2,7,32,14,634,18.17,4.87,25.54,51.49,25.0175
Strasbourg_48.575269_7.749403,Strasbourg,48.575269033333456,7.749402796553348,107,1,78,5,4,0,23,47,516,10,1,2,9,40,16,979,27.13,6.55,38.86,56.38,32.23
Strasbourg_48.575269_7.752806,Strasbourg,48.575269033333456,7.752806446361867,183,2,90,7,5,0,23,49,630,9,1,2,16,41,15,1190,33.61,11.8,43.88,57.98,36.817499999999995
Strasbourg_48.575269_7.756210,Strasbourg,48.575269033333456,7.756210096170387,187,2,91,7,5,0,22,60,704,5,1,2,27,56,15,1314,41.37,11.96,47.33,60.25,40.2275
Strasbourg_48.575269_7.759614,Strasbourg,48.575269033333456,7.759613745978906,134,1,74,7,5,0,18,66,696,2,0,0,32,48,8,1220,39.83,7.68,45.18,57.9,37.6475
Strasbourg_48.575269_7.763017,Strasbourg,48.575269033333456,7.763017395787426,98,1,55,9,4,0,14,66,636,1,0,0,35,41,14,1058,38.59,6.17,40.34,55.74,35.21
Strasbourg_48.575269_7.766421,Strasbourg,48.575269033333456,7.766421045595945,41,0,47,7,3,0,18,69,579,1,0,1,40,40,18,983,37.83,1.72,40.44,55.84,33.957499999999996
Strasbourg_48.575269_7.769825,Strasbourg,48.575269033333456,7.769824695404464,36,0,33,7,3,0,14,69,483,1,0,1,20,15,17,814,22.41,1.51,34.06,51.5,27.37
Strasbourg_48.575269_7.773228,Strasbourg,48.575269033333456,7.773228345212984,34,0,25,6,3,0,14,59,355,0,0,1,20,8,16,658,19.41,1.43,27.81,49.18,24.4575
Strasbourg_48.575269_7.776632,Strasbourg,48.575269033333456,7.776631995021503,26,0,14,0,2,0,10,39,215,0,0,1,13,5,10,424,9.65,1.09,17.97,45.87,18.645
Strasbourg_48.575269_7.780036,Strasbourg,48.575269033333456,7.780035644830023,6,0,0,0,1,0,6,26,189,0,0,0,6,1,3,291,3.6,1.0,13.55,42.89,15.26
Strasbourg_48.575269_7.783439,Strasbourg,48.575269033333456,7.7834392946385424,3,0,1,0,1,0,8,17,161,0,0,0,6,3,4,257,4.11,1.0,12.78,42.97,15.215
Strasbourg_48.575269_7.786843,Strasbourg,48.575269033333456,7.786842944447062,4,0,3,0,0,0,9,23,173,1,0,0,3,7,4,267,3.16,1.0,14.34,43.77,15.5675
Strasbourg_48.575269_7.790247,Strasbourg,48.575269033333456,7.790246594255581,6,0,5,1,1,0,9,26,230,1,0,0,10,8,3,354,8.11,1.0,17.01,44.43,17.6375
Strasbourg_48.575269_7.793650,Strasbourg,48.575269033333456,7.793650244064101,6,0,6,1,1,0,7,25,200,1,0,0,11,7,2,321,8.44,1.0,14.51,43.76,16.9275
Strasbourg_48.575269_7.797054,Strasbourg,48.575269033333456,7.79705389387262,3,0,6,1,1,0,7,25,218,1,0,0,12,5,1,325,8.47,1.0,15.27,43.52,17.065
Strasbourg_48.575269_7.800458,Strasbourg,48.575269033333456,7.80045754368114,11,0,7,1,1,1,4,31,258,0,0,0,12,7,3,411,8.89,1.0,55.74,52.29,29.479999999999997
Strasbourg_48.577521_7.698348,Strasbourg,48.57752128558571,7.698348049425555,7,0,2,0,0,0,10,10,69,0,0,0,4,2,5,148,2.39,1.0,9.45,42.46,13.825
Strasbourg_48.577521_7.701752,Strasbourg,48.57752128558571,7.701751699234075,12,0,3,1,1,0,11,11,66,0,0,0,4,2,7,164,3.91,1.0,9.97,42.95,14.457500000000001
Strasbourg_48.577521_7.705155,Strasbourg,48.57752128558571,7.705155349042594,16,0,4,1,1,0,8,17,67,0,0,0,6,6,8,185,5.72,1.0,8.78,43.36,14.715
Strasbourg_48.577521_7.708559,Strasbourg,48.57752128558571,7.708558998851114,22,0,7,5,1,0,10,18,85,0,0,0,6,10,9,223,9.69,1.0,10.77,44.53,16.497500000000002
Strasbourg_48.577521_7.711963,Strasbourg,48.57752128558571,7.711962648659633,30,0,13,5,2,0,12,17,104,1,0,0,5,8,9,416,10.18,1.26,12.64,45.03,17.2775
Strasbourg_48.577521_7.715366,Strasbourg,48.57752128558571,7.715366298468153,35,0,15,4,1,0,12,17,142,1,0,0,8,8,6,457,10.28,1.47,14.26,45.19,17.799999999999997
Strasbourg_48.577521_7.718770,Strasbourg,48.57752128558571,7.718769948276672,30,0,14,4,1,0,14,19,157,1,0,0,8,4,5,471,9.35,1.26,16.2,44.98,17.947499999999998
Strasbourg_48.577521_7.722174,Strasbourg,48.57752128558571,7.722173598085192,26,0,12,0,1,0,12,31,205,1,0,1,7,1,6,530,5.33,1.09,18.05,45.03,17.375
Strasbourg_48.577521_7.725577,Strasbourg,48.57752128558571,7.725577247893711,31,0,14,0,1,0,12,39,224,3,0,1,6,6,6,431,6.29,1.3,19.5,45.95,18.26
Strasbourg_48.577521_7.728981,Strasbourg,48.57752128558571,7.728980897702231,30,0,16,0,1,0,19,43,264,5,0,2,7,12,5,516,8.45,1.26,25.52,47.7,20.7325
Strasbourg_48.577521_7.732385,Strasbourg,48.57752128558571,7.73238454751075,33,0,19,1,1,0,19,47,380,5,3,2,6,16,5,653,10.1,1.38,30.78,49.28,22.885
Strasbourg_48.577521_7.735788,Strasbourg,48.57752128558571,7.73578819731927,45,0,41,1,1,0,20,46,395,6,4,1,9,18,5,720,13.97,1.89,31.91,50.54,24.5775
Strasbourg_48.577521_7.739192,Strasbourg,48.57752128558571,7.739191847127789,83,0,72,1,1,0,18,40,403,6,4,1,10,20,5,788,17.67,3.48,30.63,51.97,25.9375
Strasbourg_48.577521_7.742595,Strasbourg,48.57752128558571,7.742595496936309,183,5,113,6,3,0,14,39,428,12,4,1,11,28,6,969,29.1,17.97,29.33,51.13,31.8825
Strasbourg_48.577521_7.745999,Strasbourg,48.57752128558571,7.745999146744828,262,6,153,7,4,0,17,35,466,21,4,7,10,39,5,1171,37.42,23.35,32.35,54.23,36.8375
Strasbourg_48.577521_7.749403,Strasbourg,48.57752128558571,7.749402796553348,310,6,168,11,7,0,23,46,579,22,3,7,9,47,7,1405,45.02,25.36,41.47,58.17,42.504999999999995
Strasbourg_48.577521_7.752806,Strasbourg,48.57752128558571,7.752806446361867,354,7,169,12,8,0,26,50,644,20,3,7,16,53,5,1516,50.73,29.26,46.27,59.35,46.402499999999996
Strasbourg_48.577521_7.756210,Strasbourg,48.57752128558571,7.756210096170387,255,2,143,7,6,0,25,63,688,14,3,7,27,58,5,1443,48.74,14.82,48.6,62.25,43.6025
Strasbourg_48.577521_7.759614,Strasbourg,48.57752128558571,7.759613745978906,171,1,108,6,6,0,19,72,614,5,1,0,31,52,6,1206,43.7,9.23,42.74,59.17,38.71000000000001
Strasbourg_48.577521_7.763017,Strasbourg,48.57752128558571,7.763017395787426,113,1,79,8,4,0,19,64,577,2,0,0,35,44,11,1053,40.79,6.8,40.52,56.73,36.21
Strasbourg_48.577521_7.766421,Strasbourg,48.57752128558571,7.766421045595945,45,0,59,7,3,0,21,62,540,2,0,1,40,36,14,962,38.19,1.89,39.93,55.37,33.845
Strasbourg_48.577521_7.769825,Strasbourg,48.57752128558571,7.769824695404464,37,0,40,7,3,0,18,65,454,2,0,1,20,16,14,808,23.35,1.55,34.79,51.67,27.84
Strasbourg_48.577521_7.773228,Strasbourg,48.57752128558571,7.773228345212984,39,0,32,6,3,0,19,50,380,1,0,1,21,6,14,702,20.17,1.64,31.02,49.71,25.634999999999998
Strasbourg_48.577521_7.776632,Strasbourg,48.57752128558571,7.776631995021503,32,0,22,0,2,0,14,32,229,1,0,1,12,3,11,456,9.61,1.34,20.3,46.57,19.455
Strasbourg_48.577521_7.780036,Strasbourg,48.57752128558571,7.780035644830023,7,0,3,0,1,0,9,23,173,0,0,0,6,1,3,283,3.88,1.0,14.34,43.17,15.5975
Strasbourg_48.577521_7.783439,Strasbourg,48.57752128558571,7.7834392946385424,6,0,2,0,1,0,10,13,141,0,0,0,6,3,4,238,4.2,1.0,12.75,43.09,15.260000000000002
Strasbourg_48.577521_7.786843,Strasbourg,48.57752128558571,7.786842944447062,5,0,1,0,0,0,9,15,105,1,0,0,2,7,5,190,2.53,1.0,10.81,43.13,14.3675
Strasbourg_48.577521_7.790247,Strasbourg,48.57752128558571,7.790246594255581,5,0,3,0,0,0,6,19,87,1,0,0,1,7,3,166,2.27,1.0,8.64,42.56,13.6175
Strasbourg_48.577521_7.793650,Strasbourg,48.57752128558571,7.793650244064101,4,0,4,0,0,0,4,17,75,1,0,0,1,6,2,144,2.16,1.0,6.83,42.0,12.9975
Strasbourg_48.577521_7.797054,Strasbourg,48.57752128558571,7.79705389387262,1,0,4,0,0,0,4,17,93,1,0,0,2,4,1,145,2.18,1.0,7.6,41.77,13.137500000000001
Strasbourg_48.577521_7.800458,Strasbourg,48.57752128558571,7.80045754368114,9,0,8,0,0,1,2,30,151,1,0,0,2,5,3,261,2.76,1.0,49.96,50.91,26.1575
Strasbourg_48.579774_7.698348,Strasbourg,48.579773537837966,7.698348049425555,7,0,2,0,0,0,15,36,141,0,0,0,10,3,8,275,5.27,1.0,17.44,44.45,17.04
Strasbourg_48.579774_7.701752,Strasbourg,48.579773537837966,7.701751699234075,12,0,3,1,2,0,14,35,158,0,0,0,9,2,10,287,6.85,1.0,17.51,44.75,17.5275
Strasbourg_48.579774_7.705155,Strasbourg,48.579773537837966,7.705155349042594,16,0,4,1,2,0,11,40,122,0,0,0,7,6,11,259,6.88,1.0,14.66,44.83,16.8425
Strasbourg_48.579774_7.708559,Strasbourg,48.579773537837966,7.708558998851114,22,0,7,5,3,0,14,28,131,0,0,0,7,10,14,275,11.56,1.0,15.8,46.03,18.5975
Strasbourg_48.579774_7.711963,Strasbourg,48.579773537837966,7.711962648659633,29,0,12,5,4,0,12,22,114,1,0,0,4,8,12,358,11.07,1.22,13.46,45.44,17.7975
Strasbourg_48.579774_7.715366,Strasbourg,48.579773537837966,7.715366298468153,33,0,16,4,2,0,11,24,124,1,0,0,5,8,8,380,9.74,1.38,13.47,45.23,17.455
Strasbourg_48.579774_7.718770,Strasbourg,48.579773537837966,7.718769948276672,28,0,15,4,2,0,13,22,145,1,0,0,5,4,7,400,8.82,1.17,15.35,45.01,17.5875
Strasbourg_48.579774_7.722174,Strasbourg,48.579773537837966,7.722173598085192,24,0,12,0,1,0,8,25,161,1,0,1,5,2,7,397,4.65,1.01,13.42,44.28,15.84
Strasbourg_48.579774_7.725577,Strasbourg,48.579773537837966,7.725577247893711,30,0,15,0,1,0,9,30,203,3,0,1,4,7,6,385,5.7,1.26,16.17,45.4,17.1325
Strasbourg_48.579774_7.728981,Strasbourg,48.579773537837966,7.728980897702231,34,0,24,1,2,0,17,31,221,9,0,2,8,17,5,473,12.47,1.43,21.59,47.71,20.8
Strasbourg_48.579774_7.732385,Strasbourg,48.579773537837966,7.73238454751075,94,0,49,3,5,0,16,31,303,20,3,2,9,28,5,689,22.35,3.94,24.52,50.99,25.450000000000003
Strasbourg_48.579774_7.735788,Strasbourg,48.579773537837966,7.73578819731927,158,0,104,4,5,0,18,41,365,25,4,1,12,37,4,945,31.79,6.63,29.09,55.27,30.695
Strasbourg_48.579774_7.739192,Strasbourg,48.579773537837966,7.739191847127789,276,4,172,7,6,0,15,39,401,33,4,1,13,40,6,1196,42.69,19.82,28.75,56.13,36.8475
Strasbourg_48.579774_7.742595,Strasbourg,48.579773537837966,7.742595496936309,461,13,220,12,8,0,10,36,440,35,4,2,12,48,6,1479,53.59,46.11,27.32,53.28,45.075
Strasbourg_48.579774_7.745999,Strasbourg,48.579773537837966,7.745999146744828,561,22,245,13,7,0,13,38,503,33,5,8,9,53,6,1691,56.04,68.83,31.88,49.43,51.545
Strasbourg_48.579774_7.749403,Strasbourg,48.579773537837966,7.749402796553348,587,22,268,17,10,0,15,49,532,29,4,8,7,53,7,1765,61.8,69.92,35.13,51.25,54.525
Strasbourg_48.579774_7.752806,Strasbourg,48.579773537837966,7.752806446361867,514,18,239,16,9,0,20,51,531,19,4,8,14,59,5,1641,61.17,58.63,38.1,53.63,52.8825
Strasbourg_48.579774_7.756210,Strasbourg,48.579773537837966,7.756210096170387,323,9,198,11,6,0,19,61,537,13,4,8,32,60,5,1408,59.39,32.08,38.58,57.32,46.8425
Strasbourg_48.579774_7.759614,Strasbourg,48.579773537837966,7.759613745978906,164,0,148,7,4,0,16,73,472,3,3,2,45,53,6,1109,53.3,6.88,35.05,59.68,38.7275
Strasbourg_48.579774_7.763017,Strasbourg,48.579773537837966,7.763017395787426,74,0,79,8,2,0,19,63,484,1,3,2,50,45,6,943,46.64,3.1,36.48,55.8,35.504999999999995
Strasbourg_48.579774_7.766421,Strasbourg,48.579773537837966,7.766421045595945,53,0,57,6,3,0,20,60,455,1,2,2,56,38,4,872,45.03,2.22,35.58,53.76,34.1475
Strasbourg_48.579774_7.769825,Strasbourg,48.579773537837966,7.769824695404464,49,0,40,6,3,0,21,63,420,1,2,1,31,18,5,771,28.05,2.06,34.9,51.17,29.044999999999998
Strasbourg_48.579774_7.773228,Strasbourg,48.579773537837966,7.773228345212984,50,0,39,6,4,0,20,47,381,1,2,0,25,7,5,684,23.62,2.1,31.39,49.36,26.6175
Strasbourg_48.579774_7.776632,Strasbourg,48.579773537837966,7.776631995021503,44,0,30,0,3,0,17,31,247,1,0,0,16,4,4,475,12.96,1.85,22.7,46.86,21.0925
Strasbourg_48.579774_7.780036,Strasbourg,48.579773537837966,7.780035644830023,9,0,5,0,1,0,11,23,204,0,0,0,9,3,3,321,5.82,1.0,16.8,43.98,16.9
Strasbourg_48.579774_7.783439,Strasbourg,48.579773537837966,7.7834392946385424,5,0,1,0,1,0,10,12,145,0,0,0,9,3,3,228,5.45,1.0,12.85,42.95,15.5625
Strasbourg_48.579774_7.786843,Strasbourg,48.579773537837966,7.786842944447062,3,0,0,0,0,0,7,9,78,0,0,0,3,5,3,131,2.38,1.0,8.04,42.09,13.377500000000001
Strasbourg_48.579774_7.790247,Strasbourg,48.579773537837966,7.790246594255581,3,0,0,0,0,0,4,9,40,0,0,0,1,5,2,76,1.49,1.0,4.7,41.33,12.129999999999999
Strasbourg_48.579774_7.793650,Strasbourg,48.579773537837966,7.793650244064101,2,0,0,0,0,0,2,8,14,0,0,0,0,2,1,36,0.42,1.0,2.37,40.43,11.055
Strasbourg_48.579774_7.797054,Strasbourg,48.579773537837966,7.79705389387262,1,0,1,0,0,0,2,8,13,0,0,0,0,2,0,33,0.51,1.0,2.33,40.33,11.0425
Strasbourg_48.582026_7.694944,Strasbourg,48.58202579009022,7.694944399617036,4,0,3,0,0,0,15,29,113,0,0,0,7,2,6,239,3.82,1.0,15.69,43.75,16.064999999999998
Strasbourg_48.582026_7.698348,Strasbourg,48.58202579009022,7.698348049425555,8,0,4,0,0,0,17,38,158,0,0,0,10,4,9,305,5.66,1.0,19.46,45.15,17.8175
Strasbourg_48.582026_7.701752,Strasbourg,48.58202579009022,7.701751699234075,13,0,6,1,2,0,17,38,200,0,0,0,9,3,10,347,7.34,1.0,21.25,45.72,18.8275
Strasbourg_48.582026_7.705155,Strasbourg,48.58202579009022,7.705155349042594,18,0,5,1,2,0,13,46,160,0,0,0,5,8,11,307,6.5,1.0,17.9,45.77,17.7925
Strasbourg_48.582026_7.708559,Strasbourg,48.58202579009022,7.708558998851114,24,0,8,5,3,0,17,34,190,0,0,0,4,12,14,342,10.73,1.01,20.51,47.25,19.875
Strasbourg_48.582026_7.711963,Strasbourg,48.58202579009022,7.711962648659633,31,0,13,5,4,0,15,27,157,1,0,0,2,10,10,310,10.69,1.3,17.4,46.29,18.92
Strasbourg_48.582026_7.715366,Strasbourg,48.58202579009022,7.715366298468153,35,0,16,4,2,0,12,32,136,1,0,0,3,9,10,308,9.06,1.47,15.19,45.9,17.905
Strasbourg_48.582026_7.718770,Strasbourg,48.58202579009022,7.718769948276672,29,0,15,4,2,0,14,25,150,1,0,0,3,4,9,322,7.93,1.22,16.38,45.43,17.740000000000002
Strasbourg_48.582026_7.722174,Strasbourg,48.58202579009022,7.722173598085192,25,0,11,0,1,0,8,26,136,1,0,1,3,1,8,280,3.45,1.05,12.43,44.06,15.2475
Strasbourg_48.582026_7.725577,Strasbourg,48.58202579009022,7.725577247893711,18,0,10,0,0,0,6,25,177,3,0,1,2,4,7,318,3.01,1.0,12.96,44.14,15.2775
Strasbourg_48.582026_7.728981,Strasbourg,48.58202579009022,7.728980897702231,27,0,21,1,1,1,20,23,342,9,0,2,12,12,5,591,12.22,1.13,67.83,56.27,34.362500000000004
Strasbourg_48.582026_7.732385,Strasbourg,48.58202579009022,7.73238454751075,96,0,55,3,4,1,20,25,433,25,4,2,15,25,6,854,24.79,4.03,71.86,60.47,40.2875
Strasbourg_48.582026_7.735788,Strasbourg,48.58202579009022,7.73578819731927,229,6,121,8,4,1,24,32,526,30,5,1,20,41,5,1266,40.45,21.96,78.67,62.25,50.8325
Strasbourg_48.582026_7.739192,Strasbourg,48.58202579009022,7.739191847127789,401,15,201,13,6,1,28,33,613,40,5,1,20,45,7,1682,54.54,47.71,84.74,61.5,62.1225
Strasbourg_48.582026_7.742595,Strasbourg,48.58202579009022,7.742595496936309,611,25,251,21,9,0,17,30,555,44,5,2,17,55,7,1885,68.18,77.11,35.75,48.91,57.487500000000004
Strasbourg_48.582026_7.745999,Strasbourg,48.58202579009022,7.745999146744828,705,34,272,22,8,0,19,27,615,38,5,8,11,54,6,2068,67.22,99.58,39.21,43.95,62.49000000000001
Strasbourg_48.582026_7.749403,Strasbourg,48.58202579009022,7.749402796553348,645,28,281,18,11,0,19,31,601,33,4,9,7,45,7,1969,63.21,84.71,38.93,47.48,58.582499999999996
Strasbourg_48.582026_7.752806,Strasbourg,48.58202579009022,7.752806446361867,524,19,243,15,9,0,22,35,546,22,4,9,11,50,6,1722,57.97,61.1,38.62,52.38,52.5175
Strasbourg_48.582026_7.756210,Strasbourg,48.58202579009022,7.756210096170387,304,9,197,9,5,0,24,45,495,14,4,9,33,51,6,1388,55.91,31.28,38.38,56.19,45.44
Strasbourg_48.582026_7.759614,Strasbourg,48.58202579009022,7.759613745978906,144,0,142,6,4,0,21,50,429,4,3,3,45,52,6,1062,52.01,6.04,34.25,58.96,37.815
Strasbourg_48.582026_7.763017,Strasbourg,48.58202579009022,7.763017395787426,75,0,70,8,1,0,22,38,466,2,3,2,46,50,6,905,44.45,3.15,35.45,55.83,34.72
Strasbourg_48.582026_7.766421,Strasbourg,48.58202579009022,7.766421045595945,54,0,43,6,3,0,21,35,427,1,2,2,50,45,5,803,42.53,2.27,32.97,53.62,32.847500000000004
Strasbourg_48.582026_7.769825,Strasbourg,48.58202579009022,7.769824695404464,54,0,27,5,4,0,19,38,453,1,2,1,27,24,4,756,26.33,2.27,33.18,50.99,28.192500000000003
Strasbourg_48.582026_7.773228,Strasbourg,48.58202579009022,7.773228345212984,56,0,28,3,5,0,16,31,457,1,2,0,19,9,4,703,18.92,2.35,31.08,49.14,25.372500000000002
Strasbourg_48.582026_7.776632,Strasbourg,48.58202579009022,7.776631995021503,52,0,27,0,5,0,17,28,339,1,0,0,20,3,4,557,15.69,2.18,26.38,47.52,22.942500000000003
Strasbourg_48.582026_7.780036,Strasbourg,48.58202579009022,7.780035644830023,19,0,7,0,3,0,11,22,308,0,0,0,14,2,3,429,9.45,1.0,21.16,45.13,19.185000000000002
Strasbourg_48.582026_7.783439,Strasbourg,48.58202579009022,7.7834392946385424,9,0,2,0,2,0,8,13,184,0,0,0,14,2,2,263,8.28,1.0,13.44,43.02,16.435000000000002
Strasbourg_48.582026_7.786843,Strasbourg,48.58202579009022,7.786842944447062,3,0,0,0,0,0,7,10,77,0,0,0,5,3,2,129,2.86,1.0,8.07,41.8,13.4325
Strasbourg_48.582026_7.790247,Strasbourg,48.58202579009022,7.790246594255581,1,0,0,0,0,0,2,11,25,0,0,0,1,4,1,50,1.28,1.0,3.08,40.74,11.525
Strasbourg_48.582026_7.793650,Strasbourg,48.58202579009022,7.793650244064101,0,0,0,0,0,0,0,10,4,0,0,0,0,2,0,17,0.42,1.0,0.96,39.99,10.592500000000001
Strasbourg_48.582026_7.797054,Strasbourg,48.58202579009022,7.79705389387262,0,0,1,0,0,0,2,10,5,0,0,0,0,2,0,25,0.51,1.0,2.15,40.26,10.98
