point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score
Paris_48.829089_2.337091,Paris,48.82908901351355,2.3370913079531674,184,1,71,10,7,3,32,17,919,8,1,2,5,41,5,1403,19.18,4.78,30.66,50.55
Paris_48.829089_2.340515,Paris,48.82908901351355,2.3405146203153846,167,0,50,9,7,2,29,35,935,4,2,1,2,59,10,1420,17.53,3.44,28.03,51.29
Paris_48.829089_2.343938,Paris,48.82908901351355,2.3439379326776018,187,0,67,12,8,2,26,40,939,9,1,1,4,61,11,1498,21.83,3.86,27.57,51.74
Paris_48.829089_2.347361,Paris,48.82908901351355,2.347361245039819,244,0,97,13,10,2,30,54,1141,15,1,0,6,79,8,1854,28.23,5.03,32.06,54.29
Paris_48.829089_2.350785,Paris,48.82908901351355,2.350784557402036,345,4,121,17,10,3,42,49,1351,23,1,0,7,92,12,2292,33.58,11.06,40.77,56.42
Paris_48.829089_2.354208,Paris,48.82908901351355,2.354207869764253,343,4,141,15,11,3,44,29,1372,29,0,0,9,80,11,2303,34.38,11.02,40.42,55.9
Paris_48.829089_2.357631,Paris,48.82908901351355,2.3576311821264704,323,4,140,13,10,3,43,28,1332,26,0,0,10,79,11,2260,33.59,10.6,39.58,55.54
Paris_48.829089_2.361054,Paris,48.82908901351355,2.3610544944886875,317,4,124,14,10,4,40,15,1259,21,1,0,12,73,11,2144,33.85,10.48,40.16,55.04
Paris_48.829089_2.364478,Paris,48.82908901351355,2.3644778068509047,227,1,108,10,10,2,24,9,1052,12,1,0,13,75,11,1746,32.04,5.67,26.71,52.82
Paris_48.829089_2.367901,Paris,48.82908901351355,2.367901119213122,224,1,131,10,8,2,19,31,965,6,1,0,13,104,6,1707,35.39,5.6,25.52,54.25
Paris_48.829089_2.371324,Paris,48.82908901351355,2.371324431575339,230,2,127,10,9,3,26,53,1353,6,2,0,10,113,3,2199,34.51,6.71,36.76,56.42
Paris_48.829089_2.374748,Paris,48.82908901351355,2.374747743937556,192,2,126,12,6,2,29,61,1579,6,1,0,9,107,4,2416,32.57,5.93,37.88,56.1
Paris_48.829089_2.378171,Paris,48.82908901351355,2.3781710562997733,126,1,111,7,3,2,28,63,1570,6,1,0,9,93,5,2290,26.97,3.58,37.61,55.06
Paris_48.829089_2.381594,Paris,48.82908901351355,2.3815943686619905,87,1,65,6,3,3,28,40,1546,6,3,0,10,49,4,2120,20.15,2.78,39.04,51.9
Paris_48.829089_2.385018,Paris,48.82908901351355,2.385017681024208,56,0,42,4,1,1,21,11,993,5,2,1,8,29,4,1325,13.6,1.15,22.18,47.27
Paris_48.829089_2.388441,Paris,48.82908901351355,2.388440993386425,46,0,22,1,2,1,17,5,564,5,2,1,4,14,5,780,7.18,1.0,15.21,44.71
Paris_48.829089_2.391864,Paris,48.82908901351355,2.391864305748642,38,0,11,0,1,1,19,6,448,4,2,1,2,5,5,617,3.29,1.0,14.3,43.74
Paris_48.829089_2.395288,Paris,48.82908901351355,2.395287618110859,16,0,6,1,1,1,17,6,452,2,0,1,2,4,4,585,3.17,1.0,13.81,43.13
Paris_48.829089_2.398711,Paris,48.82908901351355,2.3987109304730763,29,0,12,3,2,1,18,9,492,3,0,0,5,7,2,659,7.23,1.0,14.77,43.66
Paris_48.829089_2.405558,Paris,48.82908901351355,2.4055575551975106,42,0,21,5,2,2,14,6,430,2,0,0,5,7,2,597,8.41,1.0,15.81,44.19
Paris_48.829089_2.408981,Paris,48.82908901351355,2.408980867559728,36,0,17,4,2,1,13,8,272,1,3,0,5,6,3,411,7.79,1.0,10.53,42.99
Paris_48.829089_2.412404,Paris,48.82908901351355,2.412404179921945,22,0,12,2,1,1,7,5,231,0,40,0,3,2,3,355,6.04,1.0,8.23,42.03
Paris_48.829089_2.415827,Paris,48.82908901351355,2.415827492284162,2,0,5,0,0,0,4,4,176,0,44,0,3,0,2,262,4.44,1.0,3.58,40.53
Paris_48.829089_2.419251,Paris,48.82908901351355,2.419250804646379,2,0,5,0,0,0,3,3,158,0,44,0,2,0,2,247,3.7,1.0,3.02,40.42
Paris_48.829089_2.422674,Paris,48.82908901351355,2.4226741170085964,0,0,3,0,0,0,2,1,110,0,40,0,2,0,1,190,3.43,1.0,2.02,40.1
Paris_48.829089_2.426097,Paris,48.82908901351355,2.426097429370813,0,0,1,0,0,0,2,1,55,0,4,0,0,0,0,104,0.23,1.0,1.3,39.87
Paris_48.829089_2.429521,Paris,48.82908901351355,2.4295207417330307,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,92,0.0,1.0,0.67,39.73
Paris_48.829089_2.432944,Paris,48.82908901351355,2.432944054095248,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,116,0.0,1.0,0.91,39.78
Paris_48.829089_2.436367,Paris,48.82908901351355,2.436367366457465,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,121,0.0,1.0,0.96,39.79
Paris_48.829089_2.439791,Paris,48.82908901351355,2.439790678819682,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,102,0.0,1.0,0.86,39.77
Paris_48.829089_2.443214,Paris,48.82908901351355,2.4432139911818997,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,94,0.0,1.0,0.71,39.74
Paris_48.829089_2.446637,Paris,48.82908901351355,2.4466373035441165,0,0,0,0,0,0,0,4,53,0,0,0,0,0,0,125,0.0,1.0,0.92,39.78
Paris_48.829089_2.450061,Paris,48.82908901351355,2.4500606159063336,0,0,0,0,0,0,2,10,85,0,0,0,0,0,0,166,0.0,1.0,2.21,40.04
Paris_48.829089_2.453484,Paris,48.82908901351355,2.4534839282685508,0,0,0,0,0,0,2,10,88,0,0,0,0,0,0,175,0.0,1.0,2.25,40.05
Paris_48.829089_2.456907,Paris,48.82908901351355,2.456907240630768,0,0,0,0,0,0,5,10,78,0,0,0,2,0,0,167,1.47,1.0,2.92,40.18
Paris_48.829089_2.460331,Paris,48.82908901351355,2.460330552992985,1,0,0,0,0,0,6,6,83,0,0,0,2,0,2,144,1.47,1.0,3.02,40.33
Paris_48.829089_2.463754,Paris,48.82908901351355,2.4637538653552022,1,0,1,0,0,0,5,1,45,0,0,0,2,0,4,91,1.52,1.0,1.97,40.25
Paris_48.831341_2.268625,Paris,48.83134126576581,2.2686250607088243,20,0,27,1,2,1,23,18,422,2,0,0,3,36,4,744,8.97,1.0,15.72,45.67
Paris_48.831341_2.272048,Paris,48.83134126576581,2.272048373071041,20,0,14,0,2,0,24,27,453,2,0,0,7,34,2,764,10.67,1.0,13.83,44.88
Paris_48.831341_2.275472,Paris,48.83134126576581,2.2754716854332586,40,1,21,2,4,1,25,27,423,4,0,0,8,27,2,729,12.64,1.81,16.79,45.15
Paris_48.831341_2.282318,Paris,48.83134126576581,2.282318310157693,77,1,56,4,4,2,24,14,503,15,1,0,11,26,3,837,17.69,2.57,19.88,46.53
Paris_48.831341_2.285742,Paris,48.83134126576581,2.28574162251991,116,1,93,6,5,2,18,6,555,18,1,0,9,26,3,939,19.27,3.38,18.49,47.05
Paris_48.831341_2.289165,Paris,48.83134126576581,2.2891649348821272,120,0,94,4,4,1,25,7,690,17,1,0,10,25,3,1077,18.66,2.47,19.09,47.55
Paris_48.831341_2.292588,Paris,48.83134126576581,2.2925882472443444,121,0,83,3,4,1,25,5,777,9,1,0,11,19,2,1164,17.42,2.49,20.1,47.21
Paris_48.831341_2.296012,Paris,48.83134126576581,2.2960115596065616,145,1,83,3,5,0,27,7,892,8,1,0,10,23,2,1328,17.52,3.98,19.16,47.0
Paris_48.831341_2.299435,Paris,48.83134126576581,2.2994348719687787,155,1,65,6,9,1,35,7,999,6,1,0,16,21,2,1462,23.65,4.18,25.76,48.01
Paris_48.831341_2.302858,Paris,48.83134126576581,2.302858184330996,206,1,69,7,8,1,30,33,1006,5,1,0,18,26,1,1555,25.84,5.23,26.02,48.68
Paris_48.831341_2.306281,Paris,48.83134126576581,2.306281496693213,225,1,69,7,9,1,30,69,1071,5,1,0,22,28,1,1675,29.43,5.63,28.94,49.49
Paris_48.831341_2.309705,Paris,48.83134126576581,2.30970480905543,255,1,93,11,10,2,27,73,1135,6,0,0,23,29,1,1782,33.42,6.24,32.28,50.77
Paris_48.831341_2.313128,Paris,48.83134126576581,2.313128121417648,320,1,126,10,8,2,20,74,1117,14,0,0,22,47,3,1870,35.43,7.58,30.24,52.39
Paris_48.831341_2.316551,Paris,48.83134126576581,2.3165514337798645,357,4,143,10,10,2,20,50,1228,21,0,0,22,63,3,2046,39.22,11.3,30.29,52.6
Paris_48.831341_2.319975,Paris,48.83134126576581,2.3199747461420817,482,9,184,16,15,2,27,18,1353,31,1,0,19,99,3,2380,48.1,18.81,31.93,54.39
Paris_48.831341_2.323398,Paris,48.83134126576581,2.323398058504299,633,15,206,17,17,3,27,17,1352,33,1,0,8,131,4,2585,46.08,27.84,34.93,55.77
Paris_48.831341_2.326821,Paris,48.83134126576581,2.326821370866516,630,16,191,16,19,4,39,14,1431,27,1,2,10,130,2,2680,46.98,28.76,42.06,56.4
Paris_48.831341_2.330245,Paris,48.83134126576581,2.330244683228733,544,13,167,15,17,5,46,12,1369,21,2,2,8,120,3,2485,41.79,24.03,46.09,56.97
Paris_48.831341_2.333668,Paris,48.83134126576581,2.3336679955909503,383,8,120,8,11,5,37,9,1098,12,2,3,7,86,3,1917,29.24,15.78,40.0,54.08
Paris_48.831341_2.337091,Paris,48.83134126576581,2.3370913079531674,181,1,66,5,8,4,38,8,957,6,2,3,7,53,3,1471,20.18,4.72,35.31,51.95
Paris_48.831341_2.340515,Paris,48.83134126576581,2.3405146203153846,145,0,44,5,7,2,28,13,899,4,3,1,2,58,6,1336,15.54,2.99,26.02,50.37
Paris_48.831341_2.343938,Paris,48.83134126576581,2.3439379326776018,151,0,54,5,8,2,20,18,873,10,2,1,4,57,7,1349,17.99,3.11,23.84,50.12
Paris_48.831341_2.347361,Paris,48.83134126576581,2.347361245039819,207,1,89,9,10,3,24,24,1065,15,2,1,6,75,7,1710,25.85,5.25,30.82,53.01
Paris_48.831341_2.350785,Paris,48.83134126576581,2.350784557402036,324,6,122,16,10,3,34,26,1252,25,1,1,8,86,9,2152,33.39,12.6,36.02,54.05
Paris_48.831341_2.354208,Paris,48.83134126576581,2.354207869764253,302,6,124,13,10,4,35,27,1283,30,0,1,10,72,12,2158,32.27,12.14,39.83,54.09
Paris_48.831341_2.357631,Paris,48.83134126576581,2.3576311821264704,297,6,112,14,9,4,34,28,1249,25,0,1,10,67,11,2131,30.91,12.04,39.18,53.41
Paris_48.831341_2.361054,Paris,48.83134126576581,2.3610544944886875,291,4,90,12,10,4,34,21,1250,21,1,0,11,61,11,2071,29.35,9.94,38.79,53.43
Paris_48.831341_2.364478,Paris,48.83134126576581,2.3644778068509047,207,0,79,9,11,4,22,19,1133,11,1,0,10,67,13,1785,27.53,4.27,33.96,53.77
Paris_48.831341_2.367901,Paris,48.83134126576581,2.367901119213122,205,0,107,11,9,3,19,27,1042,6,1,0,10,88,5,1720,31.04,4.23,29.36,53.98
Paris_48.831341_2.371324,Paris,48.83134126576581,2.371324431575339,202,1,119,12,10,4,26,26,1407,6,2,0,8,96,3,2150,31.92,5.15,38.98,56.0
Paris_48.831341_2.374748,Paris,48.83134126576581,2.374747743937556,167,1,119,13,6,3,28,31,1522,6,2,0,9,89,4,2264,30.6,4.43,38.21,55.29
Paris_48.831341_2.378171,Paris,48.83134126576581,2.3781710562997733,98,1,96,9,2,2,28,30,1494,5,2,0,8,69,3,2109,23.16,3.01,34.72,52.63
Paris_48.831341_2.381594,Paris,48.83134126576581,2.3815943686619905,81,1,77,7,2,3,32,13,1491,6,4,0,8,40,3,2044,18.22,2.66,37.84,51.24
Paris_48.831341_2.385018,Paris,48.83134126576581,2.385017681024208,56,0,53,5,0,1,24,8,974,5,3,1,7,26,3,1332,13.06,1.15,22.56,47.28
Paris_48.831341_2.388441,Paris,48.83134126576581,2.388440993386425,49,0,38,2,0,1,20,5,646,4,3,1,3,15,3,885,6.88,1.01,17.07,45.3
Paris_48.831341_2.391864,Paris,48.83134126576581,2.391864305748642,65,0,34,1,1,1,21,7,577,4,2,1,2,13,3,801,5.68,1.34,16.56,45.13
Paris_48.831341_2.395288,Paris,48.83134126576581,2.395287618110859,60,0,19,2,2,1,17,6,589,1,0,1,3,13,3,780,6.32,1.24,15.59,44.68
Paris_48.831341_2.398711,Paris,48.83134126576581,2.3987109304730763,85,0,27,4,2,1,19,9,626,2,0,0,4,17,2,865,8.71,1.75,16.78,45.37
Paris_48.831341_2.402134,Paris,48.83134126576581,2.4021342428352934,87,0,33,5,3,2,21,6,728,2,0,0,7,14,2,979,11.66,1.79,21.53,46.25
Paris_48.831341_2.405558,Paris,48.83134126576581,2.4055575551975106,69,0,29,4,2,2,17,5,615,3,0,1,7,11,3,831,10.4,1.42,18.95,45.45
Paris_48.831341_2.408981,Paris,48.83134126576581,2.408980867559728,39,0,20,3,1,1,14,6,424,2,3,1,6,6,3,569,7.94,1.0,12.65,43.5
Paris_48.831341_2.412404,Paris,48.83134126576581,2.412404179921945,14,0,13,1,1,1,10,3,405,1,61,1,6,1,3,551,8.81,1.0,11.17,42.46
Paris_48.831341_2.415827,Paris,48.83134126576581,2.415827492284162,3,0,6,0,0,0,11,3,285,1,71,1,3,2,2,416,6.04,1.0,6.8,41.32
Paris_48.831341_2.419251,Paris,48.83134126576581,2.419250804646379,3,0,5,0,0,0,9,1,227,0,71,0,2,2,1,358,5.17,1.0,5.4,40.97
Paris_48.831341_2.422674,Paris,48.83134126576581,2.4226741170085964,1,0,4,0,0,0,8,0,172,0,67,0,2,2,1,300,4.94,1.0,4.36,40.71
Paris_48.831341_2.426097,Paris,48.83134126576581,2.426097429370813,0,0,3,0,0,0,7,0,94,0,10,0,2,1,1,162,2.18,1.0,3.08,40.37
Paris_48.831341_2.429521,Paris,48.83134126576581,2.4295207417330307,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,91,0.05,1.0,0.71,39.76
Paris_48.831341_2.432944,Paris,48.83134126576581,2.432944054095248,0,0,1,0,0,0,0,0,74,0,0,0,0,0,0,121,0.05,1.0,0.96,39.81
Paris_48.831341_2.436367,Paris,48.83134126576581,2.436367366457465,0,0,1,0,0,0,0,1,83,0,0,0,1,0,0,142,0.78,1.0,1.13,39.84
Paris_48.831341_2.439791,Paris,48.83134126576581,2.439790678819682,0,0,0,0,0,0,2,3,71,0,0,0,1,0,0,137,0.74,1.0,1.63,39.93
Paris_48.831341_2.443214,Paris,48.83134126576581,2.4432139911818997,0,0,0,0,0,0,4,6,57,0,0,0,1,0,0,137,0.74,1.0,2.15,40.03
Paris_48.831341_2.446637,Paris,48.83134126576581,2.4466373035441165,0,0,0,0,0,0,6,12,67,0,0,0,1,0,0,178,0.74,1.0,3.16,40.23
Paris_48.831341_2.450061,Paris,48.83134126576581,2.4500606159063336,0,0,0,0,0,0,9,17,105,0,0,0,1,0,0,207,0.74,1.0,4.74,40.55
Paris_48.831341_2.453484,Paris,48.83134126576581,2.4534839282685508,0,0,0,0,0,0,7,17,107,0,0,0,1,0,0,208,0.74,1.0,4.24,40.45
Paris_48.831341_2.456907,Paris,48.83134126576581,2.456907240630768,0,0,0,0,0,0,8,13,99,0,0,0,0,0,0,193,0.0,1.0,4.17,40.43
Paris_48.831341_2.460331,Paris,48.83134126576581,2.460330552992985,1,0,0,0,0,0,7,8,95,0,0,0,2,1,1,172,1.59,1.0,3.56,40.44
Paris_48.831341_2.463754,Paris,48.83134126576581,2.4637538653552022,1,0,1,0,0,0,5,3,46,0,0,0,2,1,2,121,1.63,1.0,2.1,40.22
Paris_48.833594_2.272048,Paris,48.83359351801806,2.272048373071041,12,0,24,1,0,1,18,19,568,3,0,0,7,25,3,844,9.71,1.0,16.34,44.96
Paris_48.833594_2.275472,Paris,48.83359351801806,2.2754716854332586,35,0,37,1,3,1,19,21,608,4,0,0,10,21,2,900,13.32,1.0,17.24,45.4
Paris_48.833594_2.278895,Paris,48.83359351801806,2.278894997795476,63,0,59,1,3,1,22,11,629,13,0,0,12,25,2,952,16.67,1.3,17.73,46.33
Paris_48.833594_2.282318,Paris,48.83359351801806,2.282318310157693,93,0,78,2,4,2,28,5,648,16,1,0,11,29,3,1018,18.27,1.92,22.31,48.01
Paris_48.833594_2.285742,Paris,48.83359351801806,2.28574162251991,151,0,104,3,5,1,18,4,718,17,1,0,10,31,3,1154,19.82,3.11,17.41,47.9
Paris_48.833594_2.289165,Paris,48.83359351801806,2.2891649348821272,201,2,114,5,7,1,24,5,814,19,1,0,9,35,3,1319,21.74,6.12,20.31,48.39
Paris_48.833594_2.292588,Paris,48.83359351801806,2.2925882472443444,257,5,114,9,9,2,26,3,940,13,1,0,10,34,4,1512,24.54,10.23,25.44,48.59
Paris_48.833594_2.296012,Paris,48.83359351801806,2.2960115596065616,286,7,113,9,9,1,25,4,1075,11,1,0,9,38,1,1685,24.14,12.8,23.91,47.73
Paris_48.833594_2.299435,Paris,48.83359351801806,2.2994348719687787,270,7,88,12,14,1,33,4,1093,8,1,0,12,36,2,1686,28.11,12.47,26.27,47.67
Paris_48.833594_2.302858,Paris,48.83359351801806,2.302858184330996,259,5,79,11,9,1,31,27,1081,6,1,0,14,36,3,1682,26.62,10.27,26.91,48.44
Paris_48.833594_2.306281,Paris,48.83359351801806,2.306281496693213,228,1,70,7,9,0,29,63,1100,4,1,0,19,38,3,1710,28.39,5.69,25.63,49.54
Paris_48.833594_2.309705,Paris,48.83359351801806,2.30970480905543,234,1,74,11,11,1,28,67,1087,5,0,0,20,35,3,1711,31.42,5.81,28.5,50.04
Paris_48.833594_2.313128,Paris,48.83359351801806,2.313128121417648,305,1,110,10,9,2,24,71,1147,16,0,0,22,57,5,1910,36.37,7.27,31.52,52.98
Paris_48.833594_2.316551,Paris,48.83359351801806,2.3165514337798645,385,4,138,10,12,2,26,51,1346,24,0,0,22,74,4,2238,41.23,11.88,33.48,54.02
Paris_48.833594_2.319975,Paris,48.83359351801806,2.3199747461420817,437,4,174,14,15,2,27,19,1413,36,2,0,19,106,3,2418,47.92,12.95,32.76,56.48
Paris_48.833594_2.323398,Paris,48.83359351801806,2.323398058504299,568,10,202,14,15,2,26,16,1403,38,3,0,12,132,5,2580,47.23,21.57,32.19,56.83
Paris_48.833594_2.326821,Paris,48.83359351801806,2.326821370866516,541,12,172,12,14,3,33,10,1346,30,3,3,9,119,2,2463,40.67,22.99,36.05,55.3
Paris_48.833594_2.330245,Paris,48.83359351801806,2.330244683228733,426,9,140,11,12,4,34,8,1186,22,5,3,6,103,6,2115,33.64,17.66,37.21,54.82
Paris_48.833594_2.333668,Paris,48.83359351801806,2.3336679955909503,323,9,99,6,7,4,30,8,998,11,4,4,6,70,6,1709,23.31,15.53,33.7,51.0
Paris_48.833594_2.337091,Paris,48.83359351801806,2.3370913079531674,139,2,55,4,7,4,31,16,894,6,4,4,6,45,6,1356,17.33,4.84,33.08,50.39
Paris_48.833594_2.340515,Paris,48.83359351801806,2.3405146203153846,125,0,52,5,8,2,27,15,916,5,4,1,2,53,6,1336,15.82,2.58,26.09,50.09
Paris_48.833594_2.343938,Paris,48.83359351801806,2.3439379326776018,152,0,62,5,9,2,23,20,877,10,2,1,3,54,4,1348,17.68,3.13,24.81,50.11
Paris_48.833594_2.347361,Paris,48.83359351801806,2.347361245039819,238,1,94,16,13,3,30,18,987,15,1,1,2,72,4,1654,26.84,5.89,31.06,53.0
Paris_48.833594_2.350785,Paris,48.83359351801806,2.350784557402036,329,4,127,20,12,3,40,11,1196,28,0,1,4,88,6,2099,33.46,10.73,36.03,54.89
Paris_48.833594_2.354208,Paris,48.83359351801806,2.354207869764253,317,4,130,17,11,4,37,22,1225,31,0,1,7,76,10,2115,32.9,10.48,39.32,55.07
Paris_48.833594_2.357631,Paris,48.83359351801806,2.3576311821264704,294,4,116,18,10,4,37,24,1212,27,0,1,8,70,9,2089,32.11,10.01,39.27,54.31
Paris_48.833594_2.361054,Paris,48.83359351801806,2.3610544944886875,242,2,85,9,9,3,35,24,1201,21,1,0,8,57,9,1941,24.8,6.96,35.52,52.83
Paris_48.833594_2.364478,Paris,48.83359351801806,2.3644778068509047,159,0,66,5,8,3,24,23,1040,7,1,0,9,52,12,1587,21.4,3.28,30.44,51.67
Paris_48.833594_2.367901,Paris,48.83359351801806,2.367901119213122,118,0,72,6,7,3,24,12,1009,4,1,0,7,56,6,1500,20.54,2.43,29.4,51.18
Paris_48.833594_2.371324,Paris,48.83359351801806,2.371324431575339,118,1,87,7,8,4,29,10,1317,4,1,0,6,61,5,1841,21.89,3.42,37.69,52.88
Paris_48.833594_2.374748,Paris,48.83359351801806,2.374747743937556,94,1,85,7,4,4,26,14,1352,4,1,0,8,55,5,1863,20.93,2.92,37.57,52.34
Paris_48.833594_2.378171,Paris,48.83359351801806,2.3781710562997733,70,1,72,6,4,3,28,23,1329,4,2,1,6,39,4,1788,16.67,2.43,35.25,50.58
Paris_48.833594_2.381594,Paris,48.83359351801806,2.3815943686619905,84,1,71,5,4,3,30,24,1256,5,4,1,6,28,3,1739,15.07,2.72,34.89,49.91
Paris_48.833594_2.385018,Paris,48.83359351801806,2.385017681024208,74,0,52,5,3,1,25,20,854,4,4,2,6,22,3,1225,13.09,1.53,21.97,47.04
Paris_48.833594_2.388441,Paris,48.83359351801806,2.388440993386425,105,0,61,3,4,1,24,17,723,6,4,2,2,27,3,1088,10.83,2.16,19.83,47.23
Paris_48.833594_2.391864,Paris,48.83359351801806,2.391864305748642,132,0,62,4,4,1,24,13,745,6,2,1,3,30,2,1149,12.23,2.72,19.88,47.54
Paris_48.833594_2.395288,Paris,48.83359351801806,2.395287618110859,149,0,47,6,5,1,19,7,776,3,0,1,4,35,3,1164,13.87,3.07,18.6,47.51
Paris_48.833594_2.398711,Paris,48.83359351801806,2.3987109304730763,171,0,50,7,6,2,16,10,831,5,0,0,6,33,2,1248,16.11,3.53,21.77,48.16
Paris_48.833594_2.402134,Paris,48.83359351801806,2.4021342428352934,146,0,46,8,6,3,19,7,884,4,0,0,9,20,2,1262,16.97,3.01,26.16,48.09
Paris_48.833594_2.405558,Paris,48.83359351801806,2.4055575551975106,115,0,39,6,5,3,15,5,740,5,0,1,8,15,3,1026,14.2,2.37,23.11,46.95
Paris_48.833594_2.408981,Paris,48.83359351801806,2.408980867559728,62,0,25,4,3,2,12,6,538,4,3,1,7,4,3,717,9.99,1.28,16.67,44.5
Paris_48.833594_2.412404,Paris,48.83359351801806,2.412404179921945,31,0,17,1,3,1,12,4,468,2,61,1,7,3,2,649,10.83,1.0,12.57,43.1
Paris_48.833594_2.415827,Paris,48.83359351801806,2.415827492284162,14,0,7,0,2,0,10,3,340,1,71,1,3,4,2,489,7.14,1.0,7.25,41.7
Paris_48.833594_2.419251,Paris,48.83359351801806,2.419250804646379,14,0,6,0,2,0,8,1,267,0,71,0,2,4,2,415,6.27,1.0,5.65,41.36
Paris_48.833594_2.422674,Paris,48.83359351801806,2.4226741170085964,11,0,5,0,2,0,7,0,199,0,67,0,2,4,1,342,6.04,1.0,4.45,41.01
Paris_48.833594_2.426097,Paris,48.83359351801806,2.426097429370813,0,0,4,0,0,0,5,0,117,0,10,0,2,1,1,181,2.23,1.0,2.85,40.34
Paris_48.833594_2.429521,Paris,48.83359351801806,2.4295207417330307,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,90,0.05,1.0,0.71,39.76
Paris_48.833594_2.432944,Paris,48.83359351801806,2.432944054095248,0,0,1,0,0,0,0,1,70,0,0,0,1,1,0,132,0.9,1.0,0.96,39.86
Paris_48.833594_2.436367,Paris,48.83359351801806,2.436367366457465,0,0,1,0,0,0,2,3,106,0,0,0,1,1,0,193,0.9,1.0,2.08,40.09
Paris_48.833594_2.439791,Paris,48.83359351801806,2.439790678819682,0,0,2,0,0,0,4,5,143,0,0,0,1,1,0,242,0.94,1.0,3.21,40.33
Paris_48.833594_2.443214,Paris,48.83359351801806,2.4432139911818997,4,0,2,0,0,0,6,8,173,0,0,0,1,1,0,309,0.94,1.0,4.3,40.6
Paris_48.833594_2.446637,Paris,48.83359351801806,2.4466373035441165,4,0,2,0,0,0,9,14,183,0,0,0,1,0,0,339,0.83,1.0,5.58,40.8
Paris_48.833594_2.450061,Paris,48.83359351801806,2.4500606159063336,4,0,2,0,0,0,10,17,192,0,0,0,1,0,0,323,0.83,1.0,6.14,40.92
Paris_48.833594_2.453484,Paris,48.83359351801806,2.4534839282685508,4,0,0,0,0,0,8,17,148,0,0,0,1,0,0,268,0.74,1.0,5.03,40.67
Paris_48.833594_2.456907,Paris,48.83359351801806,2.456907240630768,0,0,0,0,0,0,8,13,92,0,0,0,1,0,0,184,0.74,1.0,4.08,40.42
Paris_48.833594_2.460331,Paris,48.83359351801806,2.460330552992985,1,0,0,0,0,0,5,8,76,0,0,0,2,1,1,149,1.59,1.0,2.78,40.28
Paris_48.833594_2.463754,Paris,48.83359351801806,2.4637538653552022,1,0,1,0,0,0,3,3,46,0,0,0,2,1,1,117,1.63,1.0,1.57,40.06
Paris_48.833594_2.467177,Paris,48.83359351801806,2.4671771777174194,13,0,6,3,2,1,12,13,183,0,0,0,6,4,3,320,7.2,1.0,9.4,42.15
Paris_48.835846_2.254932,Paris,48.83584577027032,2.254931811259956,159,0,86,6,8,1,32,8,732,7,0,0,34,52,5,1239,41.06,3.28,21.56,49.8
Paris_48.835846_2.258355,Paris,48.83584577027032,2.258355123622173,137,0,69,7,6,1,31,8,757,6,0,0,32,40,5,1220,36.96,2.82,21.62,48.75
Paris_48.835846_2.261778,Paris,48.83584577027032,2.26177843598439,106,0,50,7,4,1,23,7,753,4,0,0,12,34,5,1133,19.77,2.19,19.37,47.48
Paris_48.835846_2.265202,Paris,48.83584577027032,2.265201748346607,87,0,26,5,2,1,13,13,644,4,0,0,3,25,5,971,9.37,1.79,15.64,45.76
Paris_48.835846_2.268625,Paris,48.83584577027032,2.2686250607088243,34,0,16,2,1,1,16,19,623,1,0,0,4,21,4,882,7.4,1.0,16.52,45.04
Paris_48.835846_2.272048,Paris,48.83584577027032,2.272048373071041,22,0,29,1,0,2,26,21,745,3,0,0,7,23,3,1038,9.71,1.0,23.96,46.6
Paris_48.835846_2.275472,Paris,48.83584577027032,2.2754716854332586,55,0,39,4,2,3,29,24,773,3,1,0,9,24,8,1153,13.84,1.13,28.37,48.4
Paris_48.835846_2.278895,Paris,48.83584577027032,2.278894997795476,89,0,58,4,3,2,29,14,731,7,1,0,12,27,8,1128,17.86,1.84,24.17,48.22
Paris_48.835846_2.282318,Paris,48.83584577027032,2.282318310157693,130,0,87,5,5,3,30,8,809,11,2,0,11,30,9,1272,20.25,2.68,28.18,49.94
Paris_48.835846_2.285742,Paris,48.83584577027032,2.28574162251991,198,0,110,7,6,2,24,6,819,12,2,0,9,38,9,1367,22.04,4.08,23.51,50.24
Paris_48.835846_2.289165,Paris,48.83584577027032,2.2891649348821272,248,2,119,7,8,1,27,6,887,15,1,0,9,44,3,1462,24.07,7.09,22.12,49.63
Paris_48.835846_2.292588,Paris,48.83584577027032,2.2925882472443444,310,5,123,14,10,2,28,5,1048,13,1,0,9,49,3,1709,28.43,11.32,27.49,50.26
Paris_48.835846_2.296012,Paris,48.83584577027032,2.2960115596065616,373,11,117,17,10,2,29,5,1168,11,1,0,9,53,2,1904,29.76,18.54,29.31,48.75
Paris_48.835846_2.299435,Paris,48.83584577027032,2.2994348719687787,355,11,99,20,15,2,33,4,1156,8,1,0,10,51,2,1868,32.59,18.16,30.17,48.43
